1352,1355
1354,1559
1355,1362
1356,788319
1357,1362
1362,1363
1363,1411
1365,1444
1367,1434
1370,1384
1374,342017
1379,1433
1381,1716
1382,84181
1384,16955430
1387,1415
1388,23495
1391,1589
1393,2245
1394,1463528
1396,1411
1400,4925
1401,1782
1403,3426873
1411,1455
1415,1416
1418,1315043
1429,1458
1430,1788
1431,5044
1434,1737
1435,3412915
1442,1715
1443,1652
1447,281498
1448,568694
1449,336549
1451,661553
1452,9032
1454,827984
1455,1458
1458,1563
1459,25912
1460,1760
1462,854232
1464,1717
1467,11669
1470,1490897
1472,1474
1474,25814
1475,1483
1477,281498
1483,1491
1484,855651
1486,1796
1491,1499
1499,1527
1503,8490
1504,1661
1506,1354465
1514,633782
1517,195493
1525,504206
1526,1528
1527,11337
1528,21721
1530,6625
1532,420846
1537,1605
1541,6931
1546,2237
1553,416124
1559,1957
1563,100021
1564,1124369
1570,2841800
1580,3230059
1589,1650
1595,14253
1599,1615
1602,130921
1605,12147
1608,650530
1615,1616
1616,65119
1618,435180
1625,2431
1634,11494
1638,447848
1640,34959
1646,8663
1650,1656
1652,1892
1656,1747
1657,53190
1661,1737
1662,1716
1663,1669
1666,1746663
1670,1708
1672,10511
1676,1792465
1680,1737
1681,1770011
1687,3791619
1691,247984
1715,455556
1716,1751
1717,173675
1718,1289865
1729,2407
1736,1767
1737,123981
1742,1753
1747,429192
1750,18436
1753,1758
1754,1892
1758,1789
1763,1827
1767,1903
1771,1772
1772,1773
1773,2604
1782,149534
1786,1802
1789,9921
1795,1982818
1796,6687031
1802,26600
1806,2411
1808,3168353
1809,666685
1817,358361
1827,1831
1838,1850
1841,1842
1842,43733
1844,2167
1845,1937
1846,1907
1847,2083
1849,381972
1851,1855
1853,1893
1863,65250
1889,3043
1890,103441
1892,1920
1893,2468
1895,292492
1897,575158
1903,1905
1905,2387
1907,2045
1909,53273
1910,1911
1911,2387
1918,66511
1920,1929
1925,51663
1929,1937
1931,42574
1932,18003
1933,2750
1937,1945
1938,1950
1940,3153
1945,4910
1947,8663
1950,2045
1954,2045
1956,18127
1957,29970
1959,51567
1960,1961
1961,1963
1962,1966
1963,1964
1964,2016
1966,2004
1991,2016
2004,2799105
2016,2265
2020,3100
2022,2049
2023,258761
2031,91406
2044,328990
2045,2079
2047,2289
2048,2052
2049,2097
2052,29692
2053,2062
2054,6473
2056,3664
2059,2080
2069,2264
2070,22198
2071,2085
2076,3793
2078,6030
2079,2301
2080,2690
2081,132780
2082,278654
2083,252865
2085,51555
2086,73211
2095,2096
2096,2097
2097,2101
2101,2112
2106,2429
2112,2152
2123,2167
2130,2148
2131,2281
2132,1656605
2139,4004
2147,4124
2148,29685
2152,2560
2167,2175
2169,4939
2170,36483
2175,2281
2180,140924
2181,2752
2186,48192
2187,2591
2188,2824
2190,2218
2191,2752
2196,30896
2198,2636
2208,269156
2209,2281
2216,26781625
2218,2223
2221,2223
2223,2229
2228,2584
2229,4065
2232,2234
2234,2242
2237,2245
2240,49187
2242,93501
2245,2298
2246,2448
2255,1332071
2264,2900
2281,2324
2283,113707
2286,663334
2288,11473
2301,2452
2305,2845
2309,2845
2314,100597
2320,3630
2324,2845
2325,2429
2327,2330
2330,2344
2341,60336
2344,2549
2350,3766
2357,2361
2358,2376
2361,2620
2368,2390
2376,2483
2387,2430
2390,3044
2393,42395
2394,2399
2396,3150
2399,14253
2403,2461
2407,293316
2409,446066
2422,6158
2424,2927
2426,642477
2429,2442
2430,67256
2442,41781
2447,146621
2452,6440
2455,2458
2458,2591
2460,2470
2461,2556
2463,3297
2468,2526
2474,2883
2477,625134
2479,6552
2483,2495
2484,5433442
2495,11055
2497,289486
2501,2502
2502,3694
2508,2509
2509,95187
2519,3694
2520,2540
2524,11111
2526,2531
2527,4819
2529,49064
2533,107393
2536,2805
2544,2545
2545,2630
2549,16244
2551,2709
2555,72313
2556,2620
2560,2557406
2565,55670
2566,5833
2568,85977
2579,2003042
2586,8490
2591,2720
2593,210637
2595,36161
2601,2620
2604,3094
2610,11055
2620,2653
2631,2667
2633,1300840
2636,2129127
2638,2777
2641,4800
2653,2853
2654,2661
2659,2666
2661,2713
2662,2159016
2666,109962
2667,2845
2669,2675
2671,2700
2672,29043
2675,2680
2677,101083
2678,152602
2680,2687
2687,3442
2689,2868
2690,210638
2693,36161
2694,2735
2695,2868
2700,3244
2709,2720
2713,5371
2714,6019
2715,671040
2720,2784
2722,36292
2724,2853
2725,2726
2730,184724
2735,2826
2736,2755
2739,2750
2741,2742
2743,5167
2746,6009
2750,2752
2751,2987
2752,2759
2755,2759
2759,2762
2760,37140
2762,26472
2764,1117145
2768,2812
2780,3541
2782,207197
2784,2786
2786,2797
2788,56697
2789,2800
2791,263112
2792,2798
2797,2852
2798,2872
2800,2852
2805,3820
2810,2816
2812,2821
2813,2868
2815,3067
2816,2912
2821,3345
2824,2849
2826,2910
2827,3067
2829,3462
2831,3610
2832,2836
2836,2855
2841,41566
2842,59394
2843,5048
2844,5929
2845,3617
2848,2912
2849,265913
2851,3357
2852,684482
2853,5174
2855,10898
2865,11055
2866,256944
2868,2916
2869,2876
2871,2874
2874,2895
2876,2883
2877,5248
2880,2918
2882,26407
2883,3231
2884,39959
2894,2920
2895,2961
2900,2904
2901,3357
2905,2922
2910,350407
2912,2916
2915,2917
2916,2917
2917,2936
2922,2939
2936,2939
2939,2956
2941,3368
2946,69291
2948,2987
2952,2985
2953,2954
2954,52280
2956,2959
2959,4138
2961,169239
2964,2973
2966,2968
2968,1157802
2972,3030
2975,83750
2980,2981
2981,135758
2985,3161
2987,3005
2988,178239
2990,58646
2991,3080
2995,4001
2998,3009
2999,3296
3003,3007
3005,3081
3009,3081
3010,3090
3013,39415
3017,3214
3027,3067
3035,3442
3043,4172
3048,6191
3051,3081
3057,674841
3063,222685
3065,4895
3067,3070
3068,3247
3070,291602
3071,3081
3072,42674
3074,37618
3078,7748
3079,3213
3080,3081
3081,3090
3082,3175
3083,3127
3090,3622
3094,3200
3099,4085
3100,4539
3103,3141
3104,3323
3107,5158
3120,139669
3123,3768
3125,3286
3128,3161
3130,4517
3131,3137
3132,5943
3135,3161
3141,3159
3144,3357
3146,5115
3147,3327
3150,3154
3151,3288
3153,1204014
3154,617463
3157,1238534
3159,3768
3161,3221
3162,6142
3173,41542
3175,4895
3179,10513072
3189,5042
3191,3212
3200,5622
3201,147783
3203,1919333
3211,479002
3213,3712
3215,5001
3220,3243
3221,3988
3228,4158
3231,30054
3234,593530
3238,3277
3243,10283
3244,4282
3245,3252
3247,3393
3249,165156
3252,3449
3255,4183
3260,3768
3266,3273
3267,4003
3273,3609
3274,8778
3275,3609
3277,3594
3282,3880
3284,3367
3286,3318
3294,47412
3297,21379
3300,5214
3301,4018
3318,3712
3322,3414
3323,9049
3328,4018
3344,3879
3345,62735
3348,3511
3350,3387
3353,5212
3357,3358
3358,4012
3368,4735
3369,3379
3374,3410
3377,3387
3379,3580
3387,3391
3391,3397
3393,3418
3397,3570
3403,3404
3405,3419
3406,5040
3407,3498
3409,48192
3410,3455
3412,3423
3414,3419
3419,3450
3420,3443
3423,3465
3425,3663
3436,3498
3442,3444
3443,3496
3444,2590174
3446,3769
3449,5039
3450,3483
3452,3487
3454,25472
3455,179195
3457,4227
3460,3966
3465,3508
3470,4250
3474,3479
3476,43383
3477,4963
3479,3767
3481,444543
3483,7690
3487,3898
3488,7234
3491,4842
3493,3560
3494,3521
3496,3766
3498,3663
3504,1460808
3506,3851
3508,4936
3521,3933
3524,7612
3525,3801
3528,3617
3530,3661
3539,10555
3541,3667
3549,4754
3554,537794
3555,5944
3560,7359
3570,80922
3571,3707
3580,4154
3588,5687
3593,7232
3594,27393
3595,63766
3601,3843
3603,3617
3604,3768
3606,44858
3609,3852
3610,3971
3615,3767
3617,3848
3622,4873
3630,3638
3638,3642
3641,39117018
3642,3696
3651,3839
3653,3733
3656,3665
3664,395835
3665,5743
3667,9886
3669,7426
3677,3684
3679,3980
3684,3688
3687,3766
3688,5471
3694,6931
3696,6087740
3704,100027
3707,83712
3712,3764
3717,3764
3718,773052
3719,3792
3720,1559319
3725,99576
3728,4735
3733,59207
3736,102195
3739,3914
3745,3793
3747,118562
3748,3966
3751,260454
3756,3969
3758,4711
3759,119336
3764,3767
3766,3781
3767,4184
3768,3836
3769,29512
3771,367223
3778,1610042
3779,42371
3780,9036
3781,3786
3786,3791
3789,4386
3790,43426
3791,206816
3793,227842
3796,2224989
3803,12465
3808,3814
3820,60163
3836,3874
3837,808237
3839,4296
3841,7658
3843,7107
3846,5735
3852,4841
3853,389616
3865,4185
3867,4732
3868,3890
3879,7978
3880,6012
3888,8709
3890,244184
3892,7368
3893,21270
3898,3912
3906,62988
3914,4284
3926,7258
3931,4094
3933,3948
3939,6440
3943,77413
3945,4014
3947,3966
3948,2096635
3951,5731124
3958,33998
3962,16151
3966,4234
3969,84841
3971,15114
3975,4046
3980,7789
3993,81281
3995,999197
4001,58274
4004,83306
4005,4879
4010,149710
4012,4221
4018,146190
4022,4578
4028,1910452
4029,4033
4033,906264
4047,257497
4049,4165
4062,2170399
4065,7386
4066,1361103
4078,4123
4085,4225
4087,524056
4094,6263
4096,13493
4100,4255
4103,12718
4107,2170304
4123,6966
4124,156919
4132,132800
4138,5204
4139,355007
4152,251077
4154,4647
4158,5943
4164,10283
4172,5211
4182,68692
4184,4372
4187,4372
4190,4447
4194,465948
4196,4198
4199,4797
4225,5897
4230,4895
4232,4244
4234,4359
4244,4365
4246,4350
4249,629497
4252,4256
4255,4538
4258,4664
4260,4273
4263,285433
4264,4272
4265,71565
4268,6198
4272,4331
4273,745615
4282,1608299
4284,5034
4287,40766
4289,7042
4296,5196
4299,7289
4300,146218
4304,4446
4314,5065
4315,5671
4320,5897
4322,7282
4324,6862
4326,4383
4332,10133
4338,75256
4341,14592
4347,7185
4350,5686
4351,4398
4352,46292
4365,7149
4372,4841
4380,4404
4383,4427
4386,2035825
4392,33699
4401,13530
4402,4407
4403,957366
4404,8307
4407,1321473
4408,72163
4415,576353
4417,21176
4421,402933
4427,4949
4429,144694
4430,140145
4431,4841
4434,4739
4440,8382
4441,8469
4447,47946
4451,1341427
4456,7594
4474,40328
4477,76943
4478,59021
4487,4509
4490,19821
4491,4740
4493,1139692
4502,4557
4504,94555
4509,7515
4516,5060
4517,4690
4518,1009923
4528,145452
4529,4699
4536,4845
4538,5039
4539,162768
4540,233899
4557,4564
4561,4921
4564,4695
4568,295076
4572,87120
4588,4606
4590,4671
4596,4605
4599,5427
4604,7745
4605,372157
4606,1990424
4608,646346
4616,4661
4635,4708
4647,4652
4649,6859233
4652,4830
4654,4917
4655,5190
4659,14307
4661,4893
4664,5703
4671,4704
4673,13522
4680,196390
4681,306436
4685,4691
4687,4696
4690,7396
4691,12086
4694,7269
4695,7691
4696,6183
4699,4992
4700,4811
4701,7627
4703,244309
4706,5001
4707,68879
4708,33079
4710,73452
4711,29220
4713,1281864
4717,3267596
4720,4746
4724,1040538
4729,49679
4731,8636
4732,6170
4735,6142
4741,5025
4749,4751
4750,1043459
4751,4793
4754,5280
4772,240299
4778,1809895
4791,23680
4793,7117
4796,9607
4797,4819
4799,5195
4800,1297727
4802,6561
4811,67742
4812,61117
4819,4822
4821,66010
4825,4833
4829,4839
4830,5269
4833,22325
4839,5305
4841,4988
4845,4852
4852,6551
4855,1813105
4859,101346
4861,194299
4864,226271
4870,1302361
4871,4901
4872,133208
4873,4900
4878,76233
4879,14327
4880,5068
4883,4913
4887,5156
4888,4891
4889,1257226
4891,4966
4893,4935
4895,4901
4897,1685256
4900,18857
4901,56618
4902,4921
4903,20457
4910,5791
4912,12201
4913,5066
4916,52188
4917,7140
4921,4990
4924,1660933
4925,5586
4933,32777
4935,4999
4936,4947
4939,14847
4945,4953
4949,4972
4959,4985
4961,1139074
4963,5314
4966,57312
4970,6797
4972,4987
4973,4995
4978,257497
4982,5029
4985,5000
4988,7132
4989,2064879
4992,507033
4995,5058
4998,6784
4999,5615
5000,6134
5001,5004
5003,216979
5004,5008
5008,5009
5009,5038
5011,5136
5025,580010
5026,26225
5029,5059
5030,13386
5038,5337
5039,80214
5040,6085
5041,327395
5042,285916
5044,6695
5048,353067
5051,245307
5053,5578
5058,5059
5059,5135
5060,5156
5063,7248
5065,5096
5066,5070
5067,5879
5068,5174
5070,5215
5073,5074
5074,5107
5076,5351
5080,5107
5082,41969
5083,5640
5086,6376
5093,33693
5094,6743
5097,97005
5099,145884
5102,17760
5107,5121
5111,184340
5114,5385
5115,5124
5121,5273
5122,1048493
5125,614216
5127,5289
5131,5720
5134,5166
5135,5261
5136,5712
5141,5168
5149,54699
5151,5306
5155,590704
5156,5212
5158,40855
5160,6557
5163,5469
5166,5420
5167,5197
5171,7994
5172,8442357
5173,7691
5174,5267
5177,5183
5183,5216
5187,600776
5190,7142
5191,5202
5194,5210
5195,5197
5196,27628
5197,6893
5198,79523
5199,9643
5202,5231
5204,5297
5205,5232
5206,5646
5207,5231
5210,5677
5211,17469
5212,5240
5214,267493
5215,7434
5216,5226
5219,8666
5220,8350
5221,8662
5225,47827
5226,223578
5229,5546
5231,6579
5232,5286
5240,24589
5248,5259
5250,60232
5251,35036
5252,33982
5255,7169
5259,5302
5263,5279
5266,328766
5267,5284
5269,6989
5270,5481
5272,5315
5273,5351
5274,239001
5276,5354
5277,5386
5279,5413
5280,5293
5281,5442
5284,6584
5286,6597
5287,9917
5289,8399
5291,50176075
5292,12665
5293,5450
5297,7919
5298,11819
5301,156289
5304,7429
5305,5310
5306,5475
5309,617139
5310,5321
5314,6026
5315,366375
5325,5344
5326,5347
5337,5562
5338,5562
5339,5358
5343,7994
5344,1351193
5347,14866460
5351,5354
5354,5400
5357,5846
5358,5514
5364,1729241
5366,5463
5371,6911
5372,100661
5376,147658
5378,24067
5379,877103
5385,5388
5386,37751
5389,173004
5394,55338
5397,29057
5399,5445
5400,5750
5408,518726
5420,5437
5423,10466
5437,5455
5442,5459
5444,1170860
5451,5500
5452,15119
5455,5543
5456,48541
5459,8707
5463,6543
5470,2942260
5471,5606
5474,5482
5475,11473
5481,162657
5482,6030
5483,5846
5500,5513
5504,5564
5513,5521
5514,5521
5521,8119
5524,5627
5528,5556
5529,8294747
5533,5601
5534,39273
5539,6256
5543,5550
5546,6354
5550,5597
5556,710874
5562,8015
5564,5699
5571,228622
5573,21695
5576,30199
5578,165168
5581,5584
5584,477793
5586,10747
5597,5696
5598,5713
5601,5706
5602,5891
5606,99561
5614,97526
5615,5879
5621,652595
5622,8791
5627,22483
5635,5642
5637,45487
5640,5645
5642,556703
5644,5655
5646,26152
5650,20873
5655,5708
5665,6359
5671,255358
5677,5680
5680,7677
5686,5690
5687,5697
5690,5703
5691,8574690
5696,34058
5698,84200
5699,462256
5703,6637
5706,5748
5707,429225
5708,71981
5712,2504682
5715,5718
5716,5789
5720,50966
5723,8020
5724,2621056
5731,39533
5735,5742
5736,6454
5742,5998
5743,6614
5746,38893
5747,187894
5748,9915
5750,5900
5757,5793
5762,326685
5764,18199
5769,5774
5782,16465208
5783,7146
5785,226658
5786,5790
5789,5812
5790,5821
5791,44153
5792,56102
5794,7699
5795,345581
5796,1804285
5798,6380
5804,6846
5807,100040
5810,6359
5812,5853
5814,6829
5821,6132
5830,243510
5832,28317
5833,7003
5840,10610
5841,98181
5843,188717
5846,5980
5854,5855
5855,5937
5856,5861
5860,5867
5863,287244
5865,90825
5867,5904
5869,6025
5876,6153
5879,5895
5888,6024
5891,29960
5894,56495
5895,6541
5896,6495
5897,6214
5900,1533137
5901,2188155
5906,17801
5908,5968
5909,6342669
5931,20909792
5937,1492792
5941,666672
5943,6011
5945,489093
5947,5956
5948,6269
5956,5991
5964,13015
5966,121075
5968,38655
5971,104790
5974,636879
5980,284275
5982,91746
5987,6454
5997,42551
5998,8562
6001,6933
6002,73124
6003,910341
6009,88130
6011,41742
6019,6031
6023,195277
6024,395053
6026,6942
6027,6592
6030,6036
6031,22920
6036,38375
6037,284032
6038,21905
6040,6052
6041,6047
6042,93089
6044,28873
6047,100620
6048,1072006
6050,1083673
6053,6091
6057,446917
6066,6495
6072,78364
6073,6942
6076,6118
6077,764607
6083,2610063
6091,308643
6093,6610
6105,9196
6106,56782
6107,6112
6110,6116
6112,9648
6114,10990
6122,123013
6123,3264900
6132,7250
6133,589099
6134,7912
6136,6856
6138,6836
6142,8073
6152,712388
6153,35418
6156,381905
6157,6219
6158,43929
6159,2862238
6161,6167
6164,239371
6166,19674
6167,6252
6170,6189
6180,37161
6188,2675444
6189,6253
6196,2122729
6198,15478
6199,6201
6200,1008923
6201,41698
6208,18682
6209,5894237
6211,19726
6214,6341
6219,18127
6221,6234
6233,104396
6234,6242
6242,6248
6244,8545
6252,6558
6253,7330
6255,6298
6258,6977
6261,38375
6263,6290
6265,66703
6279,401123
6281,8838
6288,8437
6290,6630
6291,6317
6298,6305
6305,6488
6306,6566
6309,6556
6317,6985
6318,6526
6319,6533
6326,1088946
6332,12141
6336,1245406
6342,7018
6343,6662
6348,6860
6349,57088
6358,6516
6359,6424
6362,142673
6364,7018
6376,41922
6379,9846
6380,6402
6382,592065
6387,6412
6389,6491
6393,6491
6402,6712
6409,21801
6424,401670
6426,4040174
6429,6470
6438,176761
6440,6473
6449,40918
6450,7154
6454,6495
6455,6459
6458,382580
6459,6522
6464,6469
6465,6849
6467,92563
6470,23649
6473,6817
6474,6495
6475,6573
6481,18127
6489,10643
6491,6548
6495,6637
6497,6624
6502,6523
6503,915102
6513,14491965
6521,7450
6523,6637
6524,9915
6526,6770
6533,31373
6538,6548
6541,7418
6543,6583
6548,6585
6550,6596
6552,59518
6553,7849
6557,6579
6558,8362
6559,14762
6561,8306
6564,6609
6565,23792
6566,27880
6567,6600
6570,7805
6573,8261
6579,6583
6583,315029
6584,7332
6585,6672
6586,6831
6587,223183
6590,12195
6592,204684
6594,45035
6595,6648
6596,14184
6597,6671
6606,862517
6610,7371
6616,23197
6618,41210
6620,8486
6623,6626
6624,6658
6625,6649
6626,6657
6628,6635
6635,840560
6637,7026
6642,1128630
6645,6648
6648,6689
6655,22640
6656,6696
6658,9522
6663,6708
6665,382335
6669,6716
6670,103707
6671,6854
6677,22187
6683,508753
6684,6700
6694,6735
6695,7642
6697,6776
6699,36488
6700,129062
6705,255619
6706,6887
6708,14337
6712,6717
6714,1899780
6716,2028781
6717,6770
6723,7805
6724,6735
6725,6762
6729,8129
6734,6760
6735,6995
6743,6777
6746,202660
6751,48610
6755,2167666
6757,12119
6760,6834
6761,13719
6762,14652
6765,941452
6769,42823
6770,6975
6777,6785
6779,123796
6780,148633
6781,9637
6782,6905
6784,6795
6793,6807
6795,6899
6800,9648
6802,7805
6803,7118
6804,7022
6807,6809
6809,7159
6811,11896
6812,6814
6813,253043
6816,7014
6817,983002
6819,22187
6820,8300
6821,6847
6828,14082
6829,6856
6831,7554
6832,7239
6834,48871
6835,1982034
6844,8300
6846,6864
6847,14967
6849,6865
6854,6957
6856,72870
6862,6866
6863,6879
6864,938184
6865,1797433
6866,23720
6874,7057
6879,1199065
6880,6894
6883,26212
6885,6916
6887,22187
6888,9787
6893,7021
6894,153906
6898,7789
6899,7595
6900,15222
6905,1003270
6911,286249
6913,7779
6916,443455
6931,84832
6933,6942
6942,6947
6943,589741
6946,11127
6949,826302
6950,6971
6951,7699
6956,6986
6957,6966
6960,12581
6966,50718
6971,287049
6972,7011
6977,7164
6979,7000
6984,95503
6985,7260
6986,19821
6988,79226
6989,656983
6991,6992
6992,7198
6996,7388
6999,108333
7000,260501
7003,7380
7009,7026
7011,175761
7013,7247
7014,48397
7018,7902
7019,13924
7020,191458
7021,7083
7023,8199
7024,7030
7026,7657
7027,186599
7031,3645158
7033,72486
7042,7174
7047,238872
7049,7731
7051,44349
7059,18242
7065,7356
7070,122098
7075,7303
7080,408272
7083,16896
7093,7641
7096,7262
7097,7301
7103,109108
7107,3622973
7111,2442773
7114,672239
7118,58865
7119,305885
7121,7126
7132,1900399
7140,254622
7141,58930
7142,7203
7146,7318
7154,7253
7158,60192
7159,58351
7163,100259
7164,7631
7167,7180
7169,7173
7173,7378
7174,7818
7178,7295
7179,7221
7180,7413
7185,153030
7190,7255
7193,55322
7198,1621671
7200,30189
7203,7264
7204,100421
7211,48282
7220,8773
7231,14231
7232,7623
7234,17583
7237,15695
7239,7242
7241,12771
7242,7343
7247,7848
7248,8689
7249,2728419
7250,15090
7253,2221148
7258,7278
7259,7349
7260,7330
7261,236173
7264,7708
7268,8536
7269,8054
7272,7364
7278,94741
7279,7333
7282,47986
7289,7321
7297,7517
7303,14882
7308,7818
7312,18471
7314,7328
7317,606169
7318,88533
7321,1616960
7330,7936
7332,10862
7333,7363
7335,1599427
7343,1489326
7347,517231
7349,313439
7352,12547
7353,5974165
7355,7626
7356,8249
7357,33279
7358,13292
7359,17583
7363,7654
7364,85929
7368,237843
7371,62988
7376,7528
7377,10005
7378,7437
7379,14814
7380,7476
7386,704990
7389,7432
7400,8412
7401,7429
7408,7409
7413,7895
7415,8193
7418,11891
7423,364380
7426,26179
7427,13572
7429,7457
7430,24121
7432,42024
7434,167904
7437,7471
7439,7486
7442,122394
7443,1512419
7450,7993
7453,9908
7454,7802
7457,7598
7460,908006
7462,8957
7468,8572
7471,16606
7472,3019436
7476,838087
7482,61159
7484,15974
7486,7506
7488,7500
7500,7538
7514,333317
7520,568777
7522,7524
7524,8948
7527,7802
7528,905207
7538,7542
7549,7551
7550,7604
7551,23389
7557,7828
7558,9499
7561,315024
7563,14082
7567,7616
7570,8526
7573,294724
7578,11240002
7580,7620
7587,8216
7590,71288
7593,81981
7598,8436
7604,7891
7608,61691
7609,7698
7612,8188
7616,9412
7617,916579
7620,7624
7622,8558
7623,53203
7626,15108
7627,278168
7630,7662
7631,18315
7632,7652
7637,12266
7642,2316913
7644,37983
7646,7919
7652,128540
7657,7715
7658,7660
7660,14884
7661,342427
7662,128814
7663,7469914
7665,8038
7666,7788
7667,2409158
7676,7741
7677,7800
7679,21977
7683,1103081
7684,7701
7685,16690
7688,7699
7690,50570
7691,7856
7694,7705
7697,7700
7698,7746
7699,10115
7701,7810
7708,7805
7710,9390
7712,27402
7713,85705
7714,8251
7715,7993
7716,12633
7717,931122
7720,430834
7730,12926
7731,8946
7741,503687
7742,862030
7745,1541322
7748,7753
7755,2627164
7764,566897
7766,7774
7769,240937
7774,8651
7777,7796
7779,8019
7780,257497
7783,265911
7785,573372
7788,7826
7790,7796
7794,8035
7795,8146
7796,7940
7800,9592015
7801,8144
7802,8614
7803,9927
7805,8476
7809,8262
7810,8279
7812,16115
7816,16152
7818,8913
7819,7975
7822,12407
7824,13085
7826,8070
7832,75759
7838,35239
7840,15056
7842,7988
7847,7934
7848,8809
7851,7924
7854,2378583
7856,7890
7858,27734
7868,70928
7872,20319
7883,237659
7889,8614
7890,8160
7891,7899
7893,101753
7895,7901
7896,8025
7898,85690
7901,8136
7902,7905
7905,8216
7911,8100
7912,57625
7915,7987
7919,8006
7920,14918
7925,8252
7931,17329
7940,8199
7944,718393
7949,8862
7955,7994
7963,42750
7968,8332
7977,12706
7978,91037
7980,8052
7984,10333
7985,8683
7989,8025
7993,9578
7994,17211
8000,9045
8001,8387
8004,8533
8006,668468
8009,8011
8010,9436
8011,8645
8015,8020
8016,81666
8019,426010
8020,8026
8025,57387
8026,8050
8035,8119
8038,8194
8039,8061
8041,67251
8042,239133
8046,13523206
8050,8150
8052,8082
8060,9217
8061,151380
8064,13870
8065,8522
8071,22612974
8073,9217
8074,9077
8076,15090
8082,8235
8100,8125
8107,10687
8110,22748
8113,13398
8119,8127
8121,8150
8122,357689
8123,8367
8125,8248
8127,8306
8131,9915
8133,2314577
8136,8276
